"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"787",9.156,15.395,12.838,8.639,7.559,11.307,13.359,12.795,14.068,9.645,10,7.977,9.675,8.863,3.301,12.32,14.457,9.891,17.612,13.339,12.092,1.335,10.551,11.488,15.481,13.339,7.917,7.187,8.179,10.928,13.016,10.816,11.408,12.917,11.001,11.378,1.901,9.413,10.906,17.304,12.604,9.969,12.319,14.075,4.509,9.485,9.347,10.19,9.962,21.782,14.904,22.066,8.873,-6.241,15.775,24.789,18.233,23.251,25.227,11.494,23.971,26.843,11.825,24.076,26.361,0.0109999999999997,25.66,4.406,9.847,22.333,21.99,13.58,16.009,23.983,24.329,23.585,-2.793,4.91,8.839,26.314,13.224,25.21,0.487,27.386,26.149,27.619,-20.817,-21.453,26.665,24.934,24.123,26.108,24.618,26.878,26.284,22.75,24.189,7.862,13.84,10.821
"788",3.972,9.824,5.987,0.25,1.221,4.636,5.776,7.939,5.886,2.118,4.345,1.467,3.616,5.397,-1.088,5.561,8.827,2.634,13.347,9.403,4.073,-0.915,7.482,8.712,8.638,9.403,1.013,-1.11,1.528,4.087,6.869,4.845,3.47,6.231,5.013,5.497,-3.415,2.328,4.885,10.276,5.669,2.588,3.571,8.248,-1.398,1.305,3.231,6.079,6.139,17.771,10.352,15.201,4.115,-10.801,10.599,16.445,11.673,19.667,19.971,6.173,19,23.433,5.711,21.077,25.892,-8.737,24.31,-2.518,3.128,18.065,15.909,7.862,11.909,19.695,20.135,18.173,-15.837,-6.403,0.261,22.206,9.898,18.003,-11.148,26.282,25.12,26.397,-25.693,-26.312,26.454,22.748,21.82,24.665,22.58,26.429,25.629,20.987,22.844,-0.283,6.536,3.185
"789",2.266,5.994,3.99,-2.07,-2.284,1.47,3.324,2.738,3.822,-1.62,1.843,-0.305,0.647,6.057,-3.925,3.212,6.9,-0.12,8.546,7.062,0.691,-0.774,5.498,6.575,6.867,7.062,-0.715,-3.448,-0.527,1.088,2.106,-1,1.826,2.744,1.922,2.454,-5.167,-1.473,-0.067,9.282,1.796,-1.143,1.986,6.051,-3.547,-0.725,-2.182,3.973,4.297,15.571,8.478,12.873,-2.488,-12.651,4.022,13.506,9.558,14.777,15.544,0.921,15.664,19.975,-0.0820000000000001,17.552,25.387,-17.827,22.196,-8.492,-1.926,12.4,9.652,3.311,7.522,14.242,14.903,12.624,-22.569,-10.103,-4.785,17.067,5.182,12.591,-18.046,24.825,23.351,24.655,-27.129,-27.719,25.086,19.34,18.772,22.312,21.817,25.129,24.277,20.363,22.041,-5.817,3.42,-0.319
"790",-0.679,2.844,4.448,-1.001,-2.25,4.389,1.218,-1.098,2.621,1.35,3.221,-2.252,0.0810000000000002,4.014,-7.531,4.469,7.932,2.591,5.237,8.716,0.727,-5.138,7.414,7.955,4.639,8.716,-1.667,-2.606,-0.850000000000001,3.668,-1.298,-2.587,1.096,-0.158,4.836,5.286,-6.757,0.255,-2.472,6.363,-0.681,0.0649999999999999,1.249,5.755,-6.257,-0.194,-2.652,5.713,5.899,12.276,8.092,9.654,-4.724,-13.623,-0.0629999999999999,10.477,9.172,11.1,11.958,-2.228,15.351,17.977,-4.707,16.725,25.428,-18.092,21.494,-9.451,-2.591,8.569,6.136,0.307,4.746,10.287,11.022,9.018,-22.527,-10.767,-5.991,13.099,3.274,8.941,-22.856,24.268,22.673,24.444,-32.409,-33.138,24.619,19.096,19.779,23.62,21.335,24.716,23.853,19.834,21.915,-8.462,3.185,-0.328
"791",-1.326,3.253,2.291,-4.198,-3.518,0.872,0.085,0.933,1.054,-2.522,1.147,-4.078,-0.754,3.675,-7.506,1.531,5.491,-1.07,6.513,5.008,-0.865,-2.924,5.237,4.964,3.691,5.008,-3.285,-6.14,-2.626,-0.079,0.176,-0.448,-0.366,-0.00900000000000012,1.57,2.096,-6.247,-2.006,-1.218,4.753,-0.757,-2.372,-0.433,4.965,-5.335,-3.289,-1.713,3.629,3.999,10.945,7.55,10.436,-5.548,-12.782,3.213,13.11,10.511,12.04,14.084,0.73,17.801,19.83,-1.279,18.788,26.327,-21.076,22.727,-9.14,-0.498,10.332,8.797,3.098,6.73,12.097,12.72,11.3,-20.704,-6.988,-3.846,15.109,4.949,11.368,-18.864,25.308,23.657,24.592,-27.987,-28.593,24.714,20.807,20.502,25.196,23.856,24.697,23.798,21.945,23.75,-5.74,6.927,4.156
"792",-1.358,4.878,6.052,-1.76,-1.192,3.437,2.302,3.657,3.486,-0.287,2.04,-1.983,1.607,3.956,-5.646,4.853,8.245,1.146,7.828,6.366,1.93,-1.913,6.422,5.552,5.599,6.366,-1.138,-3.523,-0.793,2.709,2.882,1.895,3.255,2.184,3.372,3.862,-5.48,0.263,1.763,6.06,2.188,-0.39,2.033,9.249,-3.887,-0.0939999999999994,0.973,5.057,5.369,11.559,11.54,12.871,-3.386,-13.094,6.59,16.829,13.556,13.811,17.796,4.971,19.618,24.663,5.398,22.7,27.066,-16.571,24.377,-6.458,1.179,13.406,13.424,8.023,11.339,15.194,15.791,15.584,-13.177,2.092,2.649,19.222,9.74,17.561,-8.089,26.294,24.921,25.824,-27.158,-27.755,25.299,24.492,22.706,27.204,25.651,25.618,24.897,23.653,25.445,2.223,14.092,11.853
"793",0.697,11.82,11.54,6.668,3.702,10.319,10.561,9.632,11.643,7.53,6.094,1.923,6.931,5.79,-2.248,11.116,13.356,8.519,13.434,10.485,10.324,-0.606,9.83,8.899,11.836,10.485,2.91,5.191,3.755,10.111,10.403,7.876,9.459,10.143,9.237,9.621,-3.109,6.929,8.392,12.743,10.526,7.263,10.227,13.26,-0.357,7.782,6.906,8.986,8.866,15.584,14.773,19.259,0.68,-13.667,10.445,23.254,17.59,17.436,22.839,6.953,22.387,26.302,7.945,26.484,27.796,-4.625,25.132,1.41,6.996,17.085,17.218,10.003,14.788,18.781,19.189,19.428,-5.151,8.86,8.253,23.05,11.498,20.967,1.6,26.976,25.625,26.343,-21.52,-22.092,26.002,25.91,25.875,28.72,27.111,26.249,25.734,24.911,26.823,7.63,15.695,14.49
"794",5.83,15.451,13.847,9.902,11.69,12.411,14.099,13.606,14.93,11.359,9.735,9.309,11.338,6.955,5.149,13.404,15.242,11.538,16.795,11.378,13.967,3.469,10.896,9.603,15.421,11.378,10.274,8.271,10.729,12.348,14.063,13.668,12.338,13.975,11.336,11.694,2.388,11.937,12.869,15.607,14.165,11.355,13.244,16.312,5.505,10.621,13.244,10.281,10.025,19.755,17.484,24.139,5.524,-4.894,13.876,28.384,20.972,19.533,26.553,11.373,24.075,29.455,13.154,30.657,28.244,3.154,25.271,8.557,14.652,18.934,20.832,15.801,21.622,20.546,21.087,22.136,4.53,16.596,14.897,25.626,15.765,26.414,9.213,27.084,25.428,26.617,-12.688,-13.144,26.222,27.016,26.826,28.422,27.21,26.057,25.601,25.478,26.875,13.658,23.492,22.281
"795",10.624,20.537,17.124,12.96,15.327,14.773,18.097,19.149,18.887,14.619,13.375,13.461,15.317,8.649,10.928,16.082,17.375,14.335,22.54,13.413,18.169,6.813,13.037,11.484,19.16,13.413,14.021,10.952,14.205,14.826,19.3,18.975,15.737,18.695,13.946,14.261,7.486,15.401,18.071,19.161,18.781,15.267,16.745,19.708,10.762,13.296,17.801,12.5,11.93,22.97,20.532,26.667,10.418,0.969,19.653,31.195,22.668,24.029,29.523,16.026,25.7,28.674,17.798,29.248,27.841,9.486,27.64,13.689,18.735,23.56,26.542,20.461,21.3,25.177,25.6,27.015,11.246,20.648,19.294,30.065,17.992,32.156,17.486,28.166,27.012,28.23,-3.405,-3.754,27.2,26.441,27.754,28.049,26.75,27.238,26.436,24.457,25.498,18.039,27.622,25.538
"796",17.301,22.125,19.659,15.577,18.835,17.639,20.021,20.355,21.172,17.523,17.419,18.415,18.248,10.56,15.529,18.628,19.484,17.582,24.175,15.965,19.978,9.31,15.346,14.464,21.691,15.965,18.614,13.646,18.701,17.705,20.64,20.805,18.39,20.276,17.119,17.377,11.351,19.064,19.181,21.952,19.95,17.527,19.285,22.331,15.487,15.958,20.14,15.217,14.48,25.199,21.691,30.289,13.178,4.153,22.257,34.076,26.632,25.9,30.398,18.539,28.144,28.189,21.319,26.608,27.747,12.753,28.361,16.197,21.05,25.035,28.373,23.587,20.995,26.244,26.44,27.664,14.64,23.684,21.351,29.948,18.417,33.31,19.252,29.078,27.872,29.312,-1.152,-1.538,27.764,26.062,27.02,27.485,27.039,28.42,27.426,24.906,25.739,20.791,31.314,29.816
"797",17.363,22.353,21.241,17.842,17.672,19.947,21.204,20.014,22.619,19.518,18.661,17.279,18.546,11.344,13.868,20.799,21.345,19.973,23.658,18.186,21.358,8.591,15.584,15.497,23.264,18.186,17.544,16.313,18.001,20.233,20.716,20.148,20.664,20.824,19.466,19.673,10.135,19.922,19.312,24.104,20.697,18.95,21.166,23.207,14.284,18.672,18.946,15.841,15.081,26.385,22.266,30.51,16.121,2.444,21.523,33.392,25.997,26.071,30.183,16.936,28.16,28.246,19.791,26.276,27.898,11.661,28.233,15.187,20.369,25.197,27.941,21.478,20.824,26.418,26.689,27.756,12.427,19.972,19.633,30.076,18.228,32.711,16.517,29.195,27.937,29.151,-4.038,-4.506,27.698,26.221,26.534,27.351,27.286,28.16,27.308,24.723,25.859,19.035,27.469,25.344
"798",11.726,19.209,16.367,11.639,12.615,13.663,16.313,17.216,16.984,13.14,13.01,11.789,13.788,9.295,8.823,14.928,16.495,13.217,21.414,14.425,15.774,5.273,12.026,12.278,18.737,14.425,11.946,9.959,12.297,13.411,17.469,16.434,14.522,16.794,13.512,13.847,6.043,13.584,15.497,19.37,16.55,13.412,15.067,19.395,8.77,12.037,15.449,11.682,11.233,25.227,20.169,26.873,13.618,-0.653,18.967,29.786,22.931,24.627,28.269,15.361,26.754,27.984,17.189,25.992,27.556,6.364,27.875,10.666,16.327,24.143,25.948,18.994,19.085,25.406,25.573,26.352,7.517,14.966,15.845,27.937,16.014,30.472,9.853,28.761,27.519,28.513,-11.016,-11.51,27.154,25.9,26.566,27.424,26.766,27.211,26.676,24.229,25.459,14.52,21.744,19.299
"799",8.131,14.1,9.572,6.903,7.415,9.308,11.681,12.879,12.213,8.737,9.284,6.71,8.888,7.707,4.426,9.564,12.131,8.59,16.817,11.574,11.414,1.615,9.038,10.092,12.982,11.574,6.728,4.5,7.483,8.966,11.941,11.598,7.84,11.489,9.57,9.981,2.336,9.031,11.27,14.744,11.615,9.529,10.228,12.319,4.632,6.346,9.724,8.642,8.438,20.667,13.94,21.056,7.443,-4.72,14.903,23.968,18.028,21.859,24.746,10.734,23.751,26.522,11.267,23.954,26.795,-0.988,25.878,4.367,10.576,20.954,20.986,13.118,15.555,22.454,22.728,22.344,-3.232,5.646,8.619,25.295,13.515,24.737,-0.272,26.999,26.038,27.652,-19.928,-20.531,26.7,25.243,24.955,26.696,24.062,26.87,26.309,22.397,23.832,7.378,14.102,11.141
"800",3.843,8.442,7.452,1.031,1.442,5.791,5.984,6.426,6.45,3.078,4.558,0.932,3.871,4.861,-1.909,6.744,9.901,3.992,11.224,10.068,4.48,-2.49,7.052,8.329,8.612,10.068,1.002,-0.332,1.809,5.34,5.269,4.869,4.033,5.396,6.067,6.526,-3.62,3.085,4.212,10.715,4.921,3.038,4.365,9.868,-1.697,1.931,3.719,5.708,5.765,17.244,11.706,16.044,4.047,-9.26,8.682,18.365,14.186,17.234,18.232,6.047,20.392,22.391,5.082,20.681,26.087,-10.533,23.026,-3.465,2.756,15.321,13.687,7.867,11.154,16.683,17.155,15.372,-16.627,-5.848,-0.156,18.899,8.6,16.31,-14.196,25.847,24.265,25.083,-27.056,-27.707,25.621,22.041,23.377,25.643,23.836,25.495,24.674,22.283,23.332,-0.618,7.302,3.785
"801",2.897,4.357,3.398,-3.981,-3.995,2.027,1.442,1.093,1.98,-2.368,1.894,-1.886,-0.083,4.417,-3.866,2.833,6.611,-0.602,7.183,7.19,-0.699,-2.983,5.694,6.797,4.969,7.19,-2.636,-4.887,-2.363,1.465,0.468,-2.285,-0.02,0.896,2.396,2.915,-4.221,-2.405,-1.626,7.442,-0.145,-2.149,0.015,5.68,-2.802,-2.23,-3.657,3.775,4.064,13.858,7.959,10.727,-0.952,-8.93,3.536,12.374,9.212,13.756,13.607,-1.161,15.874,19.408,-3.314,18.062,25.511,-17.737,21.679,-8.95,-2.773,10.904,8.061,-0.495,7.718,12.37,13.072,10.579,-22.15,-16.085,-6.747,15.094,5.715,9.809,-25.882,24.492,22.894,24.128,-28.544,-29.164,24.913,18.97,17.147,21.509,21.203,24.671,23.796,20.007,22.022,-10.088,-5.295,-8.396
"802",-2.342,0.879,-0.0529999999999999,-8.244,-7.874,-2.943,-2.998,-2.02,-2.495,-6.027,-1.321,-6.003,-4.165,1.273,-10.654,-1.701,2.806,-4.596,4.368,2.926,-4.643,-5.461,2.249,2.734,1.149,2.926,-6.378,-9.827,-6.369,-3.945,-2.965,-5.251,-3.911,-2.975,-1.988,-1.401,-10.284,-5.843,-5.114,2.45,-3.981,-5.972,-4.534,3.028,-9.484,-6.89,-6.297,0.513,1.073,10.484,5.756,8.506,-2.148,-14.541,1.122,10.585,7.504,11.3,11.924,-1.709,15.727,17.581,-4.357,15.918,25.151,-21.253,21.156,-10.086,-2.536,9.087,6.549,-0.332,4.637,10.572,11.249,9.082,-26.073,-15.894,-8.267,13.446,3.864,8.502,-25.545,24.183,22.448,23.68,-27.172,-27.7,24.195,18.807,18.811,23.384,22.44,24.159,23.324,20.863,22.588,-9.896,-1.519,-5.594
"803",-1.137,3.772,6.787,0.0180000000000002,-4.436,5.988,1.92,-0.226,3.381,1.719,2.14,-3.48,0.495,4.833,-7.88,6.381,9.457,3.534,5.76,8.867,1.14,-2.919,7.814,7.792,5.61,8.867,-2.811,-0.433,-2.281,5.314,0.344,-3.731,3.31,0.956,5.638,6.068,-6.075,-0.0569999999999999,-2.163,6.622,0.306,-0.157,2.251,8.586,-5.336,1.746,-5.695,6.603,6.807,11.839,10.431,11.484,-5.886,-11.027,-0.309,13.882,11.322,10.394,12.798,-4.081,18.301,19.304,-5.152,18.778,26.342,-19.427,22.482,-8.756,-0.561,8.362,6.683,-1.379,6.834,9.903,10.659,9.161,-23.895,-18.951,-6.824,13.327,4.495,9.494,-24.461,25.451,23.65,24.364,-30.909,-31.595,24.796,19.658,18.049,24.091,24.354,24.734,23.79,22.339,24.104,-8.142,-0.867,-6.186
"804",-0.14,7.079,8.13,3.311,-1.558,7.693,6.251,4.213,7.745,4.758,5.283,-2.962,3.393,7.093,-6.842,7.872,10.773,5.974,8.212,8.738,5.779,0.385,8.811,8.162,8.674,8.738,-1.633,1.867,-0.301,7.103,4.663,2.082,6.213,5.124,7.328,7.728,-4.049,3.413,3.079,9.748,5.133,3.452,6.567,10.553,-2.189,4.445,-0.295,7.806,7.876,13.031,12.878,14.506,-2.898,-14.713,2.665,17.637,14.449,10.968,16.267,0.0990000000000002,20.693,25.416,-0.0599999999999996,24.102,27.319,-12.26,23.874,-3.198,4.299,9.769,9.151,2.951,12.84,11.316,12.049,11.413,-17.467,-6.76,-0.289,16.005,10.239,12.5,-11.048,26.35,24.661,24.943,-24.922,-25.539,25.222,24.276,22.243,26.648,26.103,25.03,24.17,23.999,25.622,0.587,6.579,3.195
"805",3.182,11.734,12.37,7.052,5.688,10.71,10.508,9.19,11.796,8.295,7.33,4.215,7.988,5.949,0.566,11.711,13.876,8.866,12.877,10.815,10.641,0.943,9.714,8.768,12.648,10.815,5.196,5.742,5.873,10.445,9.831,7.95,10.05,9.834,9.641,10.006,-0.664,7.948,8.269,13.188,9.998,7.972,10.298,15.463,2.596,8.294,6.56,8.881,8.719,16.567,16.909,20.427,1.969,-11.292,8.572,24.793,20.294,14.841,22.338,5.288,25.182,27.159,6.628,26.543,27.932,-9.131,25.089,-0.158,7.524,14.248,15.02,8.74,15.397,15.726,16.315,16.806,-3.719,8.028,9.03,21.166,13.18,19.593,4.641,27.016,25.516,25.711,-20.968,-21.553,25.571,26.63,24.595,27.833,26.972,25.309,24.759,24.798,26.546,9.384,15.209,13.776
"806",6.753,19.098,14.766,12.782,10.788,14.801,17.545,17.286,18.324,13.817,11.27,9.009,12.629,7.284,5.548,14.886,16.401,13.816,20.583,12.379,17.137,4.014,11.272,10.034,17.74,12.379,9.909,11.109,10.589,14.846,17.874,14.985,13.695,17.486,13.568,13.87,3.531,13.088,15.657,18.526,17.784,13.909,16.401,16.72,6.882,12.916,13.019,10.955,10.58,21.388,16.475,24.773,5.961,-5.106,16.48,27.729,20.756,22.154,27.117,11.408,23.67,27.913,12.631,29.869,28.775,1.158,25.276,7.095,12.544,21.601,23.439,14.476,19.774,23.117,23.447,24.528,4.561,14.871,14.768,27.485,14.664,27.634,11.612,27.216,25.698,26.699,-11.289,-11.748,26.271,26.59,25.718,27.76,26.935,26.031,25.569,25.029,26.236,13.944,20.361,19.055
"807",11.568,21.442,18.955,15.626,15.11,17.085,20.067,19.136,21.271,16.737,14.764,14.151,16.337,8.894,11.521,18.045,18.995,16.577,22.922,14.295,19.642,6.831,13.477,12.29,21.61,14.295,14.678,13.924,14.765,17.329,19.854,18.894,18.329,19.865,16.006,16.268,8.093,16.265,18.166,21.93,19.733,16.627,19.45,20.92,11.956,16.323,17.432,13.466,12.789,24.653,20.866,28.812,9.241,0.984,18.637,31.87,24.093,24.066,29.291,14.381,25.188,28.417,16.274,29.652,28.27,8.299,27.822,12.648,17.245,23.287,25.974,18.675,22.372,24.355,24.428,25.802,12.114,20.902,19.538,28.385,17.777,31.192,16.125,28.637,27.466,28.483,-3.936,-4.324,27.574,26.681,27.214,27.622,27.324,27.797,26.837,25.307,26.045,18.529,26.489,25.351
"808",17.552,23.864,20.975,17.06,18.271,18.779,22.163,21.751,23.161,18.372,17.529,19.158,18.942,11.207,16.859,19.811,20.437,18.134,25.471,16.269,21.337,9.634,15.106,14.546,23.738,16.269,19.063,15.171,18.519,19.033,22.331,21.096,20.627,22.213,17.942,18.17,12.232,18.593,20.274,24.185,21.766,18.41,21.151,22.886,16.278,17.895,19.698,15.588,14.808,26.358,21.46,30.383,14.841,4.1,22.498,33.801,26.253,26.825,30.903,18.465,27.502,28.377,20.844,26.747,27.793,12.581,28.117,16.048,20.995,26.148,29.424,22.96,21.458,27.306,27.292,28.742,14.728,22.01,20.979,30.383,18.637,33.814,17.548,28.673,27.528,28.936,-1.484,-1.879,27.541,26.088,27.642,27.884,26.909,27.99,26.948,24.636,25.35,19.952,29.184,27.313
"809",17.034,23.734,18.922,15.333,17.42,16.94,20.933,22.303,21.509,16.963,17.264,17.504,17.916,11.543,15.454,18.069,19.102,16.576,26.153,16.476,20.266,9.202,15.317,14.856,22.352,16.476,17.523,13.085,17.509,16.912,22.378,20.649,18.128,21.641,16.582,16.847,11.37,17.881,19.982,22.845,21.315,17.564,19.269,21.327,14.917,15.355,19.298,14.913,14.203,27.75,20.81,31.66,16.291,3.147,23.256,33.86,24.992,27.767,32.236,18.408,26.352,28.156,20.828,26.475,27.756,11.688,28.164,15.18,20.288,26.739,29.306,22.798,20.874,27.942,28.082,29.124,13.278,22.917,20.318,31.479,17.702,33.391,16.002,28.668,27.518,28.93,-3.949,-4.386,27.296,25.822,26.645,27.394,26.506,27.689,26.888,24.426,25.473,19.234,29.299,27.626
"810",10.519,18.691,17.503,12.116,12.046,15.328,16.494,17.581,17.471,13.421,13.733,9.966,13.973,10.975,7.034,16.325,17.698,14.027,21.155,16.023,15.954,6.705,14.045,14.157,18.971,16.023,10.659,10.623,11.707,15.094,16.987,16.28,15.428,16.435,14.925,15.23,5.973,13.62,15.731,19.995,16.499,13.511,15.771,20.613,8.108,13.288,14.515,13.557,12.972,24.351,20.45,26.8,12.216,-0.252,19.528,30.206,24.556,25.346,27.966,15.216,27.615,28.402,16.803,25.905,27.821,4.592,27.884,10.051,16.202,24.577,26.02,18.695,19.408,25.765,25.885,26.432,6.62,14.3,15.709,28.184,16.964,30.02,9.774,28.271,27.31,28.602,-10.185,-10.677,27.241,26.168,26.419,27.083,26.109,27.303,26.546,24.168,25.201,15.086,22.307,19.758
"811",6.005,12.055,12.709,6.632,5.059,11.429,10.221,10.114,11.366,8.282,10.44,3.821,8.289,9.234,-0.634,11.991,14.13,9.487,14.583,14.266,9.519,3.465,11.739,12.634,13.405,14.266,4.522,5.312,5.73,10.71,9.482,8.69,9.96,9.363,11.59,11.947,0.276,8.069,8.408,15.038,9.245,7.838,9.988,15.682,2.002,7.876,6.992,11.054,10.762,19.687,17.547,20.054,7.54,-7.154,12.533,22.94,19.658,20.541,22.998,8.89,24.877,25.883,10.274,23.807,26.662,-1.599,26.318,4.045,9.761,19.575,19.333,12.507,14.875,21.006,21.302,20.748,-2.966,7.126,8.931,23.779,12.649,23.688,1.971,27.466,26.331,27.58,-17.759,-18.341,26.432,23.946,22.985,25.244,25.334,26.771,26.142,23.165,24.341,8.052,15.9,13.471
"812",2.655,8.693,7.179,0.951,0.263,5.274,5.611,6.375,6.177,2.796,5.178,-0.142,3.545,8.154,-3.828,6.274,9.479,3.44,11.599,10.387,4.305,1.99,8.631,9.787,8.514,10.387,0.125,-0.862,1.202,4.684,5.706,3.059,3.648,5.335,5.468,5.944,-4.071,2.852,3.717,10.517,4.814,2.957,4.347,10.89,-2.04,1.631,1.269,7.415,7.338,17.332,13.577,16.591,2.433,-13.454,8.035,19.296,15.981,17.425,18.896,3.141,21.515,22.711,2.785,20.12,25.927,-13.959,23.835,-4.814,2.164,15.578,13.263,5.48,10.754,17.433,17.897,16.081,-15.926,-5.057,0.657,19.469,8.565,16.178,-8.762,25.834,24.463,26.155,-25.078,-25.702,25.7,22.56,23.51,25.949,23.47,26.017,25.172,21.902,23.18,1.697,6.116,2.85
"813",-1.82,4.294,4.823,-1.901,-5.634,3.3,1.835,0.529,2.893,-0.276,2.067,-6.954,-0.658,5.573,-12.022,4.144,7.621,0.971,7.112,8.635,0.316,-2.115,7.154,7.982,5.816,8.635,-6.099,-3.26,-4.34,2.7,0.36,-2.477,1.036,0.783,3.494,3.996,-7.432,-1.558,-2.058,8.402,-0.184,-0.887,1.447,7.673,-7.497,-0.884,-4.697,5.115,5.341,14.322,10.007,12.052,-2.764,-12.659,2.378,13.787,12.468,12.944,13.431,-2.21,19.201,18.499,-2.543,16.143,24.935,-20.733,21.871,-10.354,-3.87,10.384,7.498,0.829,5.732,11.939,12.386,10.05,-25.988,-10.788,-6.566,14.048,4.079,9.892,-17.77,24.943,23.197,24.417,-26.961,-27.552,24.955,19.456,19.458,23.307,22.315,24.994,24.248,20.929,22.282,-6.361,2.344,-0.831
"814",-1.744,2.225,2.478,-5.281,-5.694,-0.144,-1.651,-2.055,-0.834,-4.3,-0.072,-5.029,-2.207,6.321,-8.435,1.099,5.13,-2.118,5.32,5.34,-4.304,-0.349,5.342,5.199,3.763,5.34,-4.758,-5.831,-4.275,-1.02,-1.811,-4.954,-0.6,-1.714,0.288,0.823,-7.116,-4.417,-5.328,4.944,-3.391,-5.487,-2.155,4.535,-6.54,-3.232,-5.634,3.164,3.597,13.177,7.507,11.193,-5.587,-13.736,0.665,12.192,9.398,11.355,13.809,-3.662,15.922,18.4,-5.126,16.905,24.867,-23.3,22.698,-11.09,-2.595,8.76,6.221,-0.963,6.407,10.609,11.44,9.062,-25.465,-12.152,-6.807,14.684,4.758,8.167,-19.871,25.268,23.595,24.726,-28.175,-28.749,24.77,18.684,19.481,22.636,23.642,24.932,23.931,21.455,22.709,-6.569,0.064,-3.101
"815",-5.062,4.377,6.306,-0.276,-5.266,4.739,2.573,0.799,4.123,0.907,1.141,-7.433,-0.372,3.726,-13.401,5.802,9.033,2.25,6.558,8.229,1.44,-3.027,6.828,6.749,6.278,8.229,-5.674,-1.495,-4.191,4.119,0.93,-1.664,3.534,1.474,4.417,4.867,-9.822,-1.227,-1.17,7.629,0.758,-0.336,3.058,8.017,-9.602,1.024,-2.692,5.472,5.725,12.529,10.135,11.996,-4.663,-16.44,2.262,13.869,11.613,11.116,13.94,-0.325,17.614,22.108,-2.181,20.413,26.501,-23.402,22.91,-10.331,-1.155,9.399,7.92,2.325,9.559,10.898,11.55,10.054,-23.586,-5.361,-3.861,14.371,7.53,10.274,-14.038,25.451,23.76,24.568,-27.66,-28.259,24.716,21.571,20.766,24.696,24.392,24.692,23.669,22.274,24.375,-2.75,7.137,4.522
"816",-2.501,7.79,6.775,3.198,-0.843,5.292,6.671,4.769,7.83,3.683,1.395,-3.362,2.503,5.117,-7.515,6.511,9.616,3.797,9.236,6.925,6.026,-1.148,6.546,5.49,8.455,6.925,-2.172,1.567,-1.07,5.089,5.5,2.898,5.283,5.719,4.256,4.722,-6.351,2.294,3.725,9.71,5.664,3.397,6.573,9.157,-5.007,3.75,1.035,5.09,5.297,13.683,10.895,15.278,-1.251,-15.649,5.17,18.414,13.626,12.896,17.859,2.351,19.712,25.101,2.373,23.832,27.377,-11.922,24.011,-3.099,4.467,11.802,11.504,4.769,12.537,13.45,14.138,13.498,-17.379,-5.42,-0.0759999999999998,18.012,9.933,14.664,-13.026,26.045,24.59,25.386,-26.087,-26.648,25.072,24.787,24.154,27.991,25.103,25.108,24.4,23.495,25.647,-0.024,9.962,7.027
"817",3.389,12.407,10.574,8.897,7.508,10.808,11.803,10.664,13.05,9.972,7.798,4.601,8.318,6.175,0.228,11.026,13.344,10.023,13.593,10.091,12.611,0.243,8.97,8.545,12.608,10.091,6.018,7.123,7.153,10.584,11.064,10.593,10.11,11.036,9.949,10.303,-0.901,9.718,10.651,13.689,11.88,9.966,11.68,11.639,2.409,9.01,9.235,8.77,8.677,16.119,13.044,20.127,1.667,-12.155,10.247,23.347,15.506,16.65,23.57,6.749,20.441,25.556,7.732,27.86,28.121,-6.237,24.303,1.644,9.509,16.053,16.422,9.498,15.742,17.757,18.172,18.375,-4.868,7.82,9.058,22.614,11.341,20.3,3.594,26.644,25.07,25.59,-23.793,-24.446,25.363,25.745,25.37,27.925,26.367,25.412,24.976,24.777,26.816,9.917,15.772,14.153
"818",7.095,17.211,12.633,13.461,13.561,13.379,16.637,16.04,17.821,15.103,11.927,10.002,12.633,7.785,6.21,13.123,15.004,13.915,18.514,10.928,17.865,5.525,10.582,9.201,15.997,10.928,11.263,10.706,12.223,13.471,16.086,17.331,12.104,16.044,12.714,13.042,4.01,14.749,16.204,17.183,16.952,15.296,16.191,13.229,7.476,11.755,16.24,9.927,9.669,19.151,13.51,23.232,6.329,-5.678,14.983,26.884,17.581,20.215,27.768,12.715,21.911,27.853,13.747,29.843,28.901,2.558,26.549,8.125,13.162,19.723,21.479,16.323,18.943,21.367,21.815,22.771,3.103,15.668,14.304,26.814,15.275,26.864,8.527,28.056,26.582,27.297,-9.447,-9.882,26.732,26.995,27.072,28.005,28.219,26.523,25.882,26.444,27.928,13.35,24.946,22.909
